the_geom,cartodb_id,pais
0106000020E6100000120000000103000000010000003F010000A65CCAC1B8B730403F322D202532474017586C38D1DA304095B42740DB2C4740BE80426344E030404F228F8009294740DCB3F5A6FEE330402A7D6EBF992347404160875F21F93040A4D944DFC31C47405625F960052E3140FD753C1E501347408B14375F062D3140F798959E590E47401474C21EEF373140CCE4F3A0F60D47401C64783DAF423140A848EA7F62074740B3ED86FD364231400A4BE33E7301474081F6D146014E3140BCE25A8255004740BA8DE7E2584B3140865C39A088FE4640463524A223653140291D447D21F74640554F67A0926F314067CA7121E4F64640556691C0FB70314061F425A4A5F946401827FD3E958F31405CB6F81F0BF84640880923238B9E31400968038107F44640C839F3A3C8A63140180AC5DF85EC4640A5F1A88469D231408BF1DCBFB1E746400FDCA902B3DC31401C95DB7D37E24640143E795D61E9314025F2B3E13DE54640A930C53B11003240F8295421AAE54640DE88E9A01D163240F3305683DCE146409D90AAE1B31F3240D8B083E109E546408152BEE4A23232409C8D547F84E44640468411BEA1463240D62C6A80B4E046401C991E7F2F5D32401D0DA341ECE246407D5008FE6672324002E92D9F57DE4640DB9B68222F933240880DECDE6DE6464033F4B29A6CAB3240D6F8C8E28DF4464013281D3D62B432405564B35D82F5464008D0C67C06CA324056A50A3E77F046402A6B211C41D232402008C4800AF54640B8E8999BC5E332401F08713EE9F54640E9EF63D4CEDE324036187A3671F246401EDC0C5335E7324086903BF208EF4640E96ABDA205DC32408FC610E17BEE46403B01C1DA20D932403CBDEEA752E846407B8BAA0631E0324097836C5852E746404013F9DF5EE532406B575B0DC3E94640314FC00C4CEC324083752D7026E74640265886B29CEA32401B35FBBF77E44640ADA6464321DA3240D5F3D8400DE346407E04ACF290E93240CED10D1E50DF4640A9D1B0BA03F63240C3F12EC135E24640F40AD1427EFA32404673A10EB7DE464047F5B4FB09E9324030EA6FDC7EDC4640E808AB7421FA3240E7464D1EA5DB46402CAA0B99A7F73240DB3B9C84F0D846405111235BC8E93240A6F1DF1B97DA4640600020A8CCF932402E23A26C01D44640D443068298E63240292078C1E1C846407AEDB832BFF032409FFDC03EABC446405BBE6A6F34043340F10CDAD45EC7464011506742211A33401E4DA2A982C14640718239F10A163340C5B20E9291BE4640FE77E613E90033403E357A5987BF4640C6867D2135013340C4270421AFB746402D0A416249073340FE2601193BB446404B6D3CE78DFB32405226F74412B34640C54F4BC271F93240A112D7F9D1AF4640B9B7973EB8173340E1399876DAAA46406E4681C9831A334058B0B3A564A6464097458627844A33400A92482C2B9E4640C224A39DAF6B3340C475A4E2E09D46402CD7A875857233409C74D2B514994640147D5767296B3340411C4A3735954640FF0D02745D583340A932A662819646409F4BAD018E51334086B5DE499A9A4640E07407BBA549334062386E7D3E9A4640FB9B152693493340EF76E3F0D5954640BCF8F183322D3340E517F573EE9946409A92FD0AD131334079D8CDC8E79646406957815754243340449CD0629B904640EEF98A03221633406AF24B2C9C924640BA94E5E4781933408A5FE672D88146400EF4A122860D33407672A2014B7D4640300C83F271233340B6516AC6887D464042E67B5A062833407BBB6836027A46407BB6C7386A113340812BCAF25673464076BECA9A8BFF3240EA16B3902D754640E34AC6FC9F05334033FB7838816D46404019407E8AD932407F2A74BF616D4640C068B9E0CAC3324083F45C3EC9734640EF85BFE24DC23240EE516985EB784640BA4A35BB07CE3240AD5416A04F784640C6A4CEC2EFAA324008B7CF5FE88746402ECD262023AE324098EC39A0A78B4640DB28AD1D97A73240827BE1012C874640D4D211FD30883240677CA3BF998B4640C2E7C3BD768932408EE94CA20B884640B3BF02844E7A32400386ED01F487464095E318402D6E3240DE24E0C0728D4640DDD73C9FE55132403E2B5C3E058D4640799F6BDEBF4132402810621FD89146409D552C9F61363240CFFD043FFD8F464057AA6EA254323240FBC1E1400F8A4640C4E35B85B81E324010C38BFE448A464044D05E9E4A123240E841D31BB68D46407CDF5595D11232407029D09FC4914640575AE3BF82FE31400F86B9E106934640E3221F3D43EE314080CEBA7F658D464025ABE0BF92EF3140FACB01E15D8A4640F88F10DB99DD31400F7BDB20CD8546407B29EB2077AB31407D6FE3C1189146400F3690BCE09931404D05E8BDA28D4640D8645F429D8E3140D5CD0822C58F46406502CC1C957B314076D8C360198E4640C2392FBD19573140D1D882FF72924640B9EA8D9C7D45314068FC1DBE309846409661BD00E43E3140BCB9565FB0924640BFEF1968C2243140CF00E4BBCF9446400B35FB1D39F03040170F6D821A9D4640DEE17B2112EF3040F1FC59805EA34640F67A949DC0D03040A7B26B40A0974640A1A57E2071BB304042358B7A899A4640CFC85C23C6B13040AD5B1EA01A99464016BFD5ACC6983040D9317401A09D46400446FE63988730401CB64760009D46409F84137DB07630404801A9E54092464069ED5A9BF6643040F1D73CBF638E4640FB0DB2E3C15A3040D6E6A19B6D80464083772424F34A30408E9D1701DD7F4640E45E059DB531304087A9F65EF08346404A45C35F1C2C304057DCA84145894640CC280040FA163040F5F4625F5C8D46401B7133A2D50330401AE6657FD99B4640752445012EAC2F406BCF28207A9C4640755D69607E872F40C23B0B7EFE944640EF8073C513952F401D6533BEBB8E4640E33FE4FA657C2F404BC6AA00F9874640D2DFBF3755922F40E3C02F20407F46400D91A7A033792F40E38965C1C27746407B29D6852C962F4085345AE15E6C464006DE6F381C752F40E444EFC5A3694640AC7189652B902F402C99BC9FFD5F46402E8CE77874AB2F407FE005FF5C5B46406CED7539C2C92F4044CC9BBFEA5F4640689C88A9EDF32F40ACC211A1DA55464001BFE8201F083040407D48E09F534640CDD503A4050E3040AA3BCFBE624E4640B68201DFC804304067ECB69E064846408177525CDE1E3040B514551EFA4146403406939EC62130400AF88200333A464004367FFD242C30409210B6FF8E3346400A38909DD32030401DA4D73E8D324640EDC0A8C0A32130404CF6408464304640EF8A73E3FC373040B97016C18F2C4640F69F8D40E22F304022CB371EDC254640A5F4EEBD2F383040014B5F1EA51C4640818BBA7B252C3040A17D1860C71A464016C3AC82DE393040463B021FD71A4640EF347D9C8751304061969D60A70E4640FB6DAD01DA66304082DA8401300A4640CEF47FFFC76F3040927377BFED0346401F9233AA92803040256B68811E0346404EF989635A8B30404E9A4EE1B1FC4540C34FE1DDD1B530403B33DD3F6BED45401F97F11CB5C03040162781BE83E24540CAA90CFFC3CF3040D9E575FEB3E04540E1D32C680B0231408A08AB3FC2C9454074C85662612431404B2459C1C4C0454067699CBD9B3A3140CB8525A19FBF4540E10B19E351483140BCA870A0DFBB454000FF5C80F243314043A959E0B7AF45400E7D2B9D05553140A37E04618CA24540E07EC003036C31408FE50002649D4540B7943A9B6A733140E70396A0A39645402D9D32DE26A4314042A8A4BD698B4540684C6A634AB631407134AE608B7C4540ABA1285ED294314035BF5B3E1E78454022E36F803B8431401FB5479EEB794540AF4914E00F5B31400A38A6E0D48A454063114E01EC553140C7830EDE588E4540350D1020D11C3140D519D1218C9A45409F6AE53F53E53040D95D4680D1B14540EF9E613C13C030404467023E21B445403CCB47E07C8430406656381F10C0454005753941756330408F6EEE60FDC0454083943FE2CE7930407C793AC075C445401EF1D01CFE5830406A348C1E87C64540122EEE834F353040207008014EC145407BE53AC0A5213040526133419CC24540B31BDB3D091C304048073321CCC14540AB8134035F2D3040310CD1FD0CBF4540EE3422E3141D3040D6202A5F43BC454062E87D88B2033040930980DF13BE4540023B87FD61033040D923A41D52C045409EAA8167F4FF2F405067216055BE4540AF960A4347E72F40ACBEFC5EB4C04540CEF79247E9FA2F40DAB9473F51C2454097C36FBC9BF62F40FF0CF2FDB7C445408C89AB0269DE2F406DBE8A60C4C545407398FC3D1BD52F409F8A8FE17AC94540A468159876D52F409FADEEBFE8D04540725E0ADF60F32F4024C2E0E1ADD04540C98028A2A3902F4007EA8F7F11E145404E87DBC26F662F404A04638063E24540EEBC2EA5291E2F402CDB361F9CEF4540CFA3E400BAE82E409BCB68BF44F645400FBB2BC5D2732E4036C31D3E230E4640B3C505057D522E404191A23FDC17464023AB2F0667542E40047D9DBE2D1D4640D4D7B31A243C2E40D0900042092146406B901EC671482E40073EC2DFDA23464026B7555F49652E406C4B4E40691E4640A8E436F6F96B2E40BF61B26167254640E2699456C5932E40C15CD360511F4640DD853E3C719D2E4060CF2EE082244640496BF79ED6882E40D5E49BF9282A4640FD7ADB05B0D02E40A8B404C1E5204640371E407A1B0B2F40DEA31D014E1F46403C64557A290D2F40E1D562DA72224640363F0A4641E82E40E0C422E0BA23464060B58F9B35942E400ADB11417E2E4640443697E81AFA2D40D16B629E76494640915DF7C3C0CA2D4004C2540034594640347CBAA3C7C32D4039083065186C46408DFFEBA40ADB2D409F69F7E3D8794640F739F9853BC32D4070D0F7616784464069182C3FEAA72D40364A74E1778E4640FA9D797B087B2D401399BFE1B0914640C695AD0729F42C407A0133A015A8464086F7421F31AA2C402530EBFE78AD4640186112AD63902C40B48EBEE09BA646402CD4A1A002742C405980F6FAB0934640B668BC05F6542C40BB00F8DE5089464057FE6A78F4572C409FB10342437E4640D4CA727C2E4B2C4044930AC0777A4640EA589D8304142C409151443E058446408782951A0C252C40C8152FC1E07C4640FE274C06EAF42B409D522A3F8D6B4640E0947224BB012C40106B0DBE1267464028DFC1BCB8C42B40DE07CB417C69464064E84C9838D92B4028504EE1CE664640B226DE4D2CD02B40F848BAA162624640B71E8F5DC5CD2B40921DA32076674640BEB0D9EAA2A92B4080CF815EB96A4640C72BE2043E922B409367BE9E597A46405832183AAE362B4081462F01F98E46408D6EE76F00292B40A4CBB08D5E9946406275ABE7A4332B40D8468C01309F4640D84EEC8528232B40C3AC777F2FA6464070B4A623C73A2B40198E3A0131A84640C386113C6A142B408CD31A8106AA46403C31AE6238172B407E61774161B04640946730D6CFFA2A40CB190BA050BE46402036CF46EB042B404E9C8B21ACC04640B31EC8BE872A2B403D68BCC51BBD4640A04D10A09F5A2B40E448C381AEB84640DA2B3FE5A2922B40D8538220B4BB4640ED1202DD8AA12B4049008DBF96B746408326E2DD2CC62B40C457224088B64640B113CD1FADD12B402CCFB661BEB94640A323A4613DF92B40B8951F41B8BA4640B84D2F6688F32B407382B080EFC14640BD9D1EBDDC372C40B621DD40BABD46400F626EC4813C2C40840094E192BD4640C1F39E3F776A2C405919580113BC46409D79B0FA607D2C401FB6FCC0ACC046401C8C7F6F38A72C408412836000BC46404BF0D6C4C5C92C409F96857E33BF4640AE596B7EB5FA2C402FB13CE2CAC446405752EE3EC7232D40142959C022D64640C00B975F4A382D40EED60A4450D44640D08E28A839312D40CBD971E046D04640D4F9BF3CC7602D40F11CF4006ACA46406B62557828A22D40A0ECEB20E7BA4640FC34FFF9C7D22D407D099D00A5BD4640A117347B40DD2D40A81BB660C5C34640660D09D841F92D40182BD58190BF4640AC864005F2242E40328ED2C056BE464005C4CDA4AB502E40C961B51F64B6464040BDA427E8732E40FF5CC681AFB646404C8349C1B88B2E40320C3561A3BB464057BB835ED3A72E405C8D47BFEFB946407F120ED91AC52E40C084FD3E37BE4640B12D0A88379B2E4086365E7E6EC446403F958659E98D2E40AA361E5E65CD4640764642F8A3B02E404665FB80B4D246401EFED65806D02E408B12EDA1F0D246406291E97AE9B62E402207BB4063DB46405FA40D43889C2E4085644AE029D84640F2214238739F2E401EC0C0203DD9464089EA701E95932E4018A11E7FA2D84640D02C45FC07902E40FBBDE61DFBDA46400949F49F268A2E409EACEEBD85DA4640458F3023F4832E409CD4A2BC03DC4640F8F69C5EA3A92E40EDA5DB019FE1464065C5516842CF2E4030E8FB3D76E54640A6B99843ABF32E40547537FE25E6464088D7181B8AEE2E4016D77F44BFE84640649C86A8C2132F400F4FDB0183EC46408B7C51C7D2432F4011AF5F3F50EA4640BA640A401D6B2F406DFC1A9E60EC464046B1589AC65A2F40B606C52537EF4640738AED9FBB692F40FC467A01D7FC4640D95C552697672F40CA5881807CFF46400579F6C288702F40BBB6BF21FE064740B91356A46E5F2F4029FB2CA0A40847403F5960DECF3C2F401A9BC2E3BC0B4740FB872415EE302F40D6B7C27FB91247401A6F8D308E592F40EE739A01121D4740B0881AB2A5922F4006EAD7BED31B47407CC71B592C952F40D6E0D81E302147409B34EC7BFDC02F404A6217DFDC23474045C8691D8F113040911F84E07D2B4740153D3EC1C81130408436951C24324740A9E53EA1ED2630405C678841B4334740F8B4DEFD5E303040CA89949E5930474055FF43A1354D3040A07D29C170304740E4022DE3FA3D30400A112FE0B93E4740AD045061AC5D30400D3E7D1EF6454740E3247B21708A30402C615FE0113D4740C25CD134C8983040DE956F5FEA3C4740FC974309359B3040E33C4A3DD03C47403A1C16D02F9C3040609330390C3C4740A375D0FC9CAA30401953BD3E573A4740A65CCAC1B8B730403F322D2025324740010300000001000000620000001A6EDE3DE27D3140963A25C156744540867719FB1B883140B4A8B5A19A73454056D2FCC4108831403965F264B1734540BB6A9D6C8E873140A142B617BA744540F252778625873140DAF9681A8F7545400AD3F261C886314032F9A4404C7645403B31C5FEAD873140E5DF02421C7645402D46D67ABC8E3140F94F05ADA27445402BB7ECC4709131405395A4F911744540B4D1F9231E983140875A55B1AC724540647D56DB45A0314033FBB854F8704540173C335E46A3314076F528B3577045407E7A36224DA631400B7C8282AA704540453B344D54A931404F8BA522D67045404620AF1E2FA6314058E40A3FC8714540416A317D51B03140096C9AC01C7645402A032AC388C93140B3E1F39E20724540AEDC7F221ECF31409CB1E17F6375454072AE2624D9DB3140AAC300823B714540BAED38012AE431402CCF1BA0A667454016E90B42F519324000AE905F945B45408571BBC07A3E324026D7CA41254D45403194DB42CC5D324098089CC1DD4E45407E126A49F16F324022AAD67EA6474540C5D38366FD6E32405A9565C7F03D45400D7A2FF159863240FB61618DD0354540AC21362DB8823240978389974E34454063CD5B844882324023D5573E203445409D0469D8856D3240DD09962C9D3945402B87204B42693240DE4969B9BD3A4540564D5E0490463240046A32C0E9434540F1159D5FA63B324047C16C01864745401D5552C92E3932405B3D6EC78B4A45402A11730C72383240A11999FF724B45407489ED6510353240274FEC80974F4540CF548F01C73232404E3DE9FCCA4F4540D5FF1305F52332406F140FAC1851454065A3C97E431F3240C401165982514540A477B21A991332409159A80089524540AF44355F04133240B779AD99CC5445409B5EC958E4123240D7A4835C49554540E80B6303D01232408401AF9D98554540B8C0946A670A324051720D53C25745407546841476EC31403AC4F20E765F45407FCF1794CCDF3140C75F42DCB7624540F5A0AF3FDAD13140E09602404E664540B6FE56E554CB3140506512803F674540672EB496A9C23140A05663398068454017A54EB721B331400A5342CDBE6A454024AA3B3F5AB23140E62E73A0DB6A4540A5762BF0BAB3314095EE95A46A6A4540A51126D13AB63140F531CEA99D694540B2E6FF09B9BD31409C16A42D37674540EF7DB67DABBF314067F072809766454080C5C82F0FC03140304D177DFA6545404DA82E80F3C2314034D4CF7E6C614540B4D1D35C7BBF3140FCF00CE60E634540D3FE9CBCA7BA314024EA0A0055654540DA11356EBDB13140F118BCA1946645406DC451C1FAA43140AB3B591F5E6845404D1CDB93099D3140D55218DD7A69454086A530D8D596314038C60539596A454092B7D50CA68F31404EC10DE15A6B454000A9781C396E31407B5C814109704540913F34CD1D7131401B31E1091471454006039ACBB7723140736D69B6A7714540949008C05174314080548A603B7245408FC9658064723140D195A6DF977245409E6D17953272314044A7483BA17245404134D4D7DC70314014D2C351E1724540CD40BDFDDF6D314036590CBF707345401D8B77C4446631402FC89CE5DD74454022A2B9CAEA633140B27AD6C74E7545405BB0C66CD83731408018A27F927D45409AFEDD1C5D3731400BB7CF9FA97D45402CF9865F3D3731407160BAECA97D45400574246C7F1931407BBE261BF27D454050833E98E11631407F15D174F87D4540B48447DEE31031401C1143FF067E4540926CADE383043140640FAB60AA804540D86E34E029003140D8887F00FC854540779859F8B80E31405FAE045F9A8345402FE2F65C8A153140B4EFFAE07C824540F56D51FE9F173140C53F06A17082454067DBCBDE9B1E314026097E974782454035EB333744203140156B1CDA3D824540008EDF092D40314097D6505982814540F2811F003145314074FD45E06481454083DA83D12B4F31402A3893B6AD7F454017E80D09755F314077CB2209E17C45409FC0785C0D623140439033D76E7C454021254DEE3D623140195E5C7E667C454000171DF6666231400D0A6C705F7C454005BC1DF8506B31404046542BD77A45402F182982A27131401CA1941EC1794540AA4378F88E763140AD94D3D793774540F48CE2F4AC7A3140F42384DCC17545401A6EDE3DE27D3140963A25C156744540010300000001000000100000002BC8181D655C2D4075789060389146403F12BC429B532D40624B65E1B28B464014DAC7771AA42D40642A6F5E477C46407CBA4FC8AD812D406B0D573F187C464027B1275EBE7D2D407D9F01A1BD774640471DEF1E38662D409A98F33E6F794640B55C1EE70D3C2D40BED90AFF5A7D4640884B0FBCBA362D40AA3F49BF7B834640A55522C051FF2C404F24D53EC5824640686D6B226BDD2C40B56C5D7F66894640D979976279F32C40218EFE3D76904640B64CB364810B2D40A0E759C4598F4640E8BC0F05080E2D4070F7EA9FC19C464083D3FEDED81B2D40D400909E769F464069E5B6613A352D408DA191C1C19C46402BC8181D655C2D40757890603891464001030000000100000014000000D5E246D689F72C4083CA48221A7B4640779DC82407E42C401156B521017046405342240172ED2C40BC8D8D1EDD5C464059CFC4FF13172D40C0A2AD41D25046405F40C440B6082D4043A9D8FDF04D4640F663B80CC8FA2C40F0A242FF784D4640A78BE1D81DD22C40B091EA818E554640EB9DFCD681C72C4045E15944BD5F46401119111DE69B2C4046984B5FB0744640986D3C120EA12C400E531FBFB5794640210DF2A3AFC42C40A26D38C16F734640A98EA021B1D52C403FFEC2E00C794640084B533CE2B32C406A7D05205E804640A0C23E25DAB22C40C69BA95AD38646400D4364BEA78D2C409BEE5921578D4640F980AF042CA52C40164EECE07A964640C23E5F8524BB2C40417788A1629446409CE897E16FB82C404520D71D518B4640EAC7C88710CB2C40BF67E87F0C824640D5E246D689F72C4083CA48221A7B464001030000000100000009000000E9012682CEDA304027C465A1B8A245403C13D988D99B304002FE4969AAA145400989819C9A833040919ADABE0CA345402565E85E7B6830406E441820EEA845401D888FFC7F703040B3A3BC81E5A945401D1FF523BA6D30405A195841D4B14540D11887DC07D030404FBC81E202AD45407FB80E824CE63040D4062D0039A84540E9012682CEDA304027C465A1B8A245400103000000010000000E0000006AC1B83F0A772D406405E780245A46408073D43E0EBE2D401C93F1FFC64D464077C519E4AAD12D40052FF4FE5E4E4640F802752815292E40BFD64EDFF83C464061C4BF8129162E400C0F1702653D4640CE920EA97E7E2E4085809800C22C4640ED8CFDFF14832E405579B17E342946403C299D8C4D5A2E40B5C28460FF244640DEF61D268E342E40B91E443E942946408D50CBC0152D2E4015C8E8811D2E46402CC2FB47323B2E40B1A497A17E304640FCEF16B5ECDC2D40E7F5A8FDF03B46406465775813CB2D402332179E954346406AC1B83F0A772D406405E780245A46400103000000010000000F000000D57B48FD97A130409763839F1C9B454007CA987B7BB93040F9E48B7EFA934540A55E7D5D02E0304046ED88C4AE9445400733C1FE5832314015B30760049045407260FADDC2FA30407FF54B1F2A8F454021A5D48354AC30400E94093E778F4540D9CFC29BBE72304002A2A020B3944540DB06207BDE5D304044E51C9F1E994540D7E5031EF280304030AA3D60929A45405BD069804C91304014AE17FEB7964540264A843E3F963040D220C840B897454000F9C69BF284304013790B82C79C4540F98E6D5B8C913040035BFFA0129E454011492CDDE891304003CD1F1B2C9B4540D57B48FD97A130409763839F1C9B45400103000000010000000E000000DA96A03D99B13040E021AE41407F45409ECDDFC1A5D9304039243DFF947A45409B7F00C1380C314045D8D33D797D4540792CED3C4021314038AF4441457B454009E51281C933314015C5ED606C75454085A9651FEFF93040C421B2DEC27645408542BF47E1E430407818AE9DD0724540302887DA2CD63040EEF0643E7573454037487E8092AC3040B4D28921C87645408BA4A53E05AA304079DF78DE1B7545400977C4A754A33040FD6CE881E7774540BC49BA03C8AE3040CCE29C811E7C4540B9BD9ABFE6A03040737015DF337E4540DA96A03D99B13040E021AE41407F45400103000000010000000A00000070209B193A722E40242D9FA0DBF3454001F7A6637A662E4074CCB1DFC0EE4540C80D843981342E40D5DA8821ADF64540AC039444FEF02D405641E71DE1084640906B1FFFC0A52D4077AFDBE1B0124640AD78341F21AA2D40E442439F1C15464060417BA4AAB92D40EBAFDFBDDA1546402C50DE09EE042E407500EE3E8C0A46408D32BC3B2D1F2E403891E7C0FFFF454070209B193A722E40242D9FA0DBF34540010300000001000000070000002663B4421CBF31401992D1C0AE5A4540CBB1459D7CC0314079B4531F2C5845402CC1300057623140D6871D20CF604540E6F9E52931513140ACFDA0DF856445404BBACD1EDF6231409A9B67DFDA664540FA5BB6610AAC31404D0DF93D055D45402663B4421CBF31401992D1C0AE5A454001030000000100000008000000B1899E24F526304040A14BC0E68145409FE9189C30113040413422E1B580454060AF9EFDC2173040094663DEAC844540C07948637A0C3040085C7BA0DE864540976AEA65A91F30403E9D645E0D8A4540067C795F6741304095AD987F6789454066AFBD9DE43830408FE284FEEB824540B1899E24F526304040A14BC0E68145400103000000010000000C000000092385FE7E792D4025030A22FD684640A0CEAFC23ABD2D40648FEE00335A46403CD8887E72AC2D4076D4F61DDF59464031794CA2337C2D40C7D823C1546246407F0A8E65D6672D4072EE4061A6604640E0E16B3F81582D4058DA3D61A5624640824C959CD1522D40EB5326FE4666464011165C46C6732D40CDF8CC5D2D66464036868BD2616E2D4093EC843FFB674640B3085049595B2D40D091A23E206C46408070E7BD8F832D40AEFBEA1FD16B4640092385FE7E792D4025030A22FD68464001030000000100000006000000CB6DFD1F20C02E407A7E6A7EE0FB4540CE363E600CE92E403CB79A20CEF14540DD0BADFD86C52E401424F5C306F54540402A7648F2B92E40F08157FF76F445407B0E7064C5802E406AEE3B1EDD014640CB6DFD1F20C02E407A7E6A7EE0FB4540010300000001000000050000008CB36D4184543040752E59FE41B24540D0B6163D226630401CF0291F2BAA4540CCB10381AA353040A612E8DAFDB04540FF38F9DEF33530408FA9EA00DCB445408CB36D4184543040752E59FE41B245400103000000010000000900000031D3FD6991DD2C4082BE0881B34846406DB7FE3F49C92C40E8B0DFFFE4464640C2071D44D0BC2C40734E7B5AEF474640740C884348C92C4021F5F13E364D4640950A645508B42C40E5E0ECBD87524640EA2AB126A7AE2C40400360C0035B4640A610FF1889CC2C4013C231417D574640FD573C4690CA2C405CA3D5A04A4F464031D3FD6991DD2C4082BE0881B34846400103000000010000000600000020B0B93D1DE93040FDA579815A5D4540DF42DAA390D6304028A8683E025D4540F6515C4112D03040C4189BFEB25F45409004515FE5DA30400C9897BF966345405F1026FF72F130405AB127422462454020B0B93D1DE93040FDA579815A5D454001030000000100000006000000CE9B437F8C202E406688AF224F144640C9AC312AA17C2E4093A6BE5FE905464021E8283AA47C2E40134A8F9F39014640F719639CC96F2E40E6543A41EF0546406B224AB32D662E40320023A016044640CE9B437F8C202E406688AF224F144640010300000001000000050000004EA694814ACD2D40CBF83361891C46407E4A741A92CA2D40052B1E7E53194640BE0291788BA32D4000E855DFC21B46406CF19D56D99A2D4013513B1F122246404EA694814ACD2D40CBF83361891C4640,2,Croacia
